player_id,player_object_id,player_name,dob,dod,gender,batting_style,bowling_style,country_id,image_url,image_metadata
4169,42639,Shahid Afridi,1980-03-01,,M,right-hand bat,legbreak googly,7,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203000/203077.1.jpg","{""id"": 203077, ""objectId"": 818259, ""slug"": ""shahid-afridi"", ""url"": ""/db/PICTURES/CMS/203000/203077.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Shahid Afridi"", ""longCaption"": ""Shahid Afridi"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49342,237095,Murali Vijay,1984-04-01,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304200/304215.png","{""id"": 304215, ""objectId"": 1223380, ""slug"": ""murali-vijay-portrait"", ""url"": ""/db/PICTURES/CMS/304200/304215.png"", ""width"": 160, ""height"": 200, ""caption"": ""Murali Vijay portrait"", ""longCaption"": ""Murali Vijay portrait, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
8040,27225,Sanjay Bangar,1972-10-11,,M,right-hand bat,right-arm medium-fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302400/302404.jpg","{""id"": 302404, ""objectId"": 1220602, ""slug"": ""sanjay-bangar-portrait"", ""url"": ""/db/PICTURES/CMS/302400/302404.jpg"", ""width"": 160, ""height"": 198, ""caption"": ""Sanjay Bangar portrait"", ""longCaption"": ""Sanjay Bangar portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
46933,44828,Faf du Plessis,1984-07-13,,M,right-hand bat,legbreak,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/317900/317961.jpg","{""id"": 317961, ""objectId"": 1254929, ""slug"": ""faf-du-plessis-portrait"", ""url"": ""/db/PICTURES/CMS/317900/317961.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Faf du Plessis portrait"", ""longCaption"": ""Faf du Plessis portrait, November 19, 2020"", ""credit"": ""Cricket South Africa"", ""photographer"": null, ""peerUrls"": null}"
72103,662973,Sam Curran,1998-06-03,,M,left-hand bat,left-arm medium-fast,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304300/304324.jpg","{""id"": 304324, ""objectId"": 1223506, ""slug"": ""sam-curran-portrait"", ""url"": ""/db/PICTURES/CMS/304300/304324.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Sam Curran portrait"", ""longCaption"": ""Sam Curran, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
51482,290716,Kedar Jadhav,1985-03-26,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302500/302569.jpg","{""id"": 302569, ""objectId"": 1220816, ""slug"": ""kedar-jadhav-portrait"", ""url"": ""/db/PICTURES/CMS/302500/302569.jpg"", ""width"": 160, ""height"": 202, ""caption"": ""Kedar Jadhav portrait"", ""longCaption"": ""Kedar Jadhav portrait, April, 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
7593,28081,MS Dhoni,1981-07-07,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302400/302402.jpg","{""id"": 302402, ""objectId"": 1220600, ""slug"": ""ms-dhoni-portrait"", ""url"": ""/db/PICTURES/CMS/302400/302402.jpg"", ""width"": 160, ""height"": 202, ""caption"": ""MS Dhoni portrait"", ""longCaption"": ""MS Dhoni portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
8163,35805,Venugopal Rao,1982-02-26,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302500/302585.jpg","{""id"": 302585, ""objectId"": 1220832, ""slug"": ""y-venugopala-rao-portrait"", ""url"": ""/db/PICTURES/CMS/302500/302585.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Y Venugopala Rao portrait"", ""longCaption"": ""Y Venugopala Rao portrait, April, 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
6377,20123,Owais Shah,1978-10-22,,M,right-hand bat,right-arm offbreak,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303900/303991.jpg","{""id"": 303991, ""objectId"": 1222897, ""slug"": ""owais-shah-portrait"", ""url"": ""/db/PICTURES/CMS/303900/303991.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Owais Shah portrait"", ""longCaption"": ""Owais Shah, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
47023,49764,Angelo Mathews,1987-06-02,,M,right-hand bat,right-arm medium,8,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304200/304293.png","{""id"": 304293, ""objectId"": 1223475, ""slug"": ""angelo-mathews-portrait"", ""url"": ""/db/PICTURES/CMS/304200/304293.png"", ""width"": 160, ""height"": 201, ""caption"": ""Angelo Mathews portrait"", ""longCaption"": ""Angelo Mathews portrait, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
17752,32540,Cheteshwar Pujara,1988-01-25,,M,right-hand bat,legbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/295200/295261.1.jpg","{""id"": 295261, ""objectId"": 1201923, ""slug"": ""pujara-player-portrait"", ""url"": ""/db/PICTURES/CMS/295200/295261.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Pujara player portrait"", ""longCaption"": ""Pujara player portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
59601,398506,Mandeep Singh,1991-12-18,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/356800/356825.1.png","{""id"": 356825, ""objectId"": 1365045, ""slug"": ""mandeep-singh-player-portrait"", ""url"": ""/db/PICTURES/CMS/356800/356825.1.png"", ""width"": 160, ""height"": 211, ""caption"": ""Mandeep Singh player portrait"", ""longCaption"": ""Mandeep Singh player portrait"", ""credit"": ""Unknown"", ""photographer"": null, ""peerUrls"": null}"
51216,279810,Wriddhiman Saha,1984-10-24,,M,right-hand bat,,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302300/302390.jpg","{""id"": 302390, ""objectId"": 1220587, ""slug"": ""wriddhiman-saha-portrait"", ""url"": ""/db/PICTURES/CMS/302300/302390.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Wriddhiman Saha portrait"", ""longCaption"": ""Wriddhiman Saha portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
7136,30049,Murali Kartik,1976-09-11,,M,left-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302400/302499.jpg","{""id"": 302499, ""objectId"": 1220713, ""slug"": ""murali-kartik-portrait"", ""url"": ""/db/PICTURES/CMS/302400/302499.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Murali Kartik portrait"", ""longCaption"": ""Murali Kartik portrait, April, 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
56442,340854,Harpreet Singh,1991-08-11,,M,left-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/314900/314906.jpg","{""id"": 314906, ""objectId"": 1247060, ""slug"": ""harpreet-singh-portrait"", ""url"": ""/db/PICTURES/CMS/314900/314906.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Harpreet Singh portrait"", ""longCaption"": ""Harpreet Singh portrait, January 8, 2021"", ""credit"": ""ESPNcricinfo"", ""photographer"": null, ""peerUrls"": null}"
10280,36326,Shane Bond,1975-06-07,,M,right-hand bat,right-arm fast,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303669.png","{""id"": 303669, ""objectId"": 1222467, ""slug"": ""shane-bond-portrait"", ""url"": ""/db/PICTURES/CMS/303600/303669.png"", ""width"": 160, ""height"": 200, ""caption"": ""Shane Bond portrait"", ""longCaption"": ""Shane Bond, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49327,236779,Ishant Sharma,1988-09-02,,M,right-hand bat,right-arm fast-medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302300/302388.jpg","{""id"": 302388, ""objectId"": 1220585, ""slug"": ""ishant-sharma-portrait"", ""url"": ""/db/PICTURES/CMS/302300/302388.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Ishant Sharma portrait"", ""longCaption"": ""Ishant Sharma portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
71341,642531,Ricky Bhui,1996-09-29,,M,right-hand bat,legbreak googly,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/314800/314834.jpg","{""id"": 314834, ""objectId"": 1246808, ""slug"": ""ricky-bhui-portrait"", ""url"": ""/db/PICTURES/CMS/314800/314834.jpg"", ""width"": 160, ""height"": 202, ""caption"": ""Ricky Bhui portrait"", ""longCaption"": ""Ricky Bhui portrait, January 2021"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
1934,35320,Sachin Tendulkar,1973-04-24,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/128400/128483.1.jpg","{""id"": 128483, ""objectId"": 501527, ""slug"": ""sachin-tendulkar"", ""url"": ""/db/PICTURES/CMS/128400/128483.1.jpg"", ""width"": 160, ""height"": 206, ""caption"": ""Sachin Tendulkar"", ""longCaption"": ""Sachin Tendulkar"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
15317,35390,Saurabh Tiwary,1989-12-30,,M,left-hand bat,,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302500/302579.jpg","{""id"": 302579, ""objectId"": 1220826, ""slug"": ""saurabh-tiwary-portrait"", ""url"": ""/db/PICTURES/CMS/302500/302579.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Saurabh Tiwary portrait"", ""longCaption"": ""Saurabh Tiwary portrait, April, 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
7519,33870,Rajagopal Sathish,1981-01-14,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/362300/362343.4.jpg","{""id"": 362343, ""objectId"": 1382665, ""slug"": ""r-sathish-player-portrait"", ""url"": ""/db/PICTURES/CMS/362300/362343.4.jpg"", ""width"": 160, ""height"": 262, ""caption"": ""R Sathish, player portrait"", ""longCaption"": ""R Sathish, player portrait"", ""credit"": ""TNPL"", ""photographer"": null, ""peerUrls"": null}"
103872,1161489,Rasikh Salam,2000-04-05,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/338100/338170.4.jpg","{""id"": 338170, ""objectId"": 1311439, ""slug"": ""rasikh-salam-player-portrait"", ""url"": ""/db/PICTURES/CMS/338100/338170.4.jpg"", ""width"": 160, ""height"": 260, ""caption"": ""Rasikh Salam, player portrait"", ""longCaption"": ""Rasikh Salam, player portrait"", ""credit"": ""Kolkata Knight Riders"", ""photographer"": null, ""peerUrls"": null}"
45257,51439,Dwayne Bravo,1983-10-07,,M,right-hand bat,right-arm medium,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309099.png","{""id"": 309099, ""objectId"": 1232616, ""slug"": ""dwayne-bravo-portrait"", ""url"": ""/db/PICTURES/CMS/309000/309099.png"", ""width"": 160, ""height"": 200, ""caption"": ""Dwayne Bravo portrait"", ""longCaption"": ""Dwayne Bravo portrait, September 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
101751,1131619,Sudhesan Midhun,1994-10-07,,M,right-hand bat,legbreak googly,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/271900/271945.1.jpg","{""id"": 271945, ""objectId"": 1132597, ""slug"": ""sudhesan-midhun-profile-pic"", ""url"": ""/db/PICTURES/CMS/271900/271945.1.jpg"", ""width"": 160, ""height"": 166, ""caption"": ""Sudhesan Midhun Profile Pic"", ""longCaption"": ""Sudhesan Midhun Player Profile Pic"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
53271,308967,Jos Buttler,1990-09-08,,M,right-hand bat,,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303900/303969.jpg","{""id"": 303969, ""objectId"": 1222871, ""slug"": ""jos-buttler-portrait"", ""url"": ""/db/PICTURES/CMS/303900/303969.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Jos Buttler portrait"", ""longCaption"": ""Jos Buttler, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
96392,1079434,Riyan Parag,2001-11-10,,M,right-hand bat,legbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/370900/370934.1.jpg","{""id"": 370934, ""objectId"": 1407949, ""slug"": ""riyan-parag-player-portrait"", ""url"": ""/db/PICTURES/CMS/370900/370934.1.jpg"", ""width"": 160, ""height"": 241, ""caption"": ""Riyan Parag, player portrait"", ""longCaption"": ""Riyan Parag, player portrait"", ""credit"": null, ""photographer"": null, ""peerUrls"": null}"
67455,554691,Axar Patel,1994-01-20,,M,left-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/329300/329344.4.jpg","{""id"": 329344, ""objectId"": 1285440, ""slug"": ""axar-patel-player-portrait"", ""url"": ""/db/PICTURES/CMS/329300/329344.4.jpg"", ""width"": 160, ""height"": 276, ""caption"": ""Axar Patel, player portrait"", ""longCaption"": ""Axar Patel, player portrait"", ""credit"": ""ICC/Getty Images"", ""photographer"": ""Matthew Lewis"", ""peerUrls"": null}"
72379,669855,Jofra Archer,1995-04-01,,M,right-hand bat,right-arm fast,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/305000/305033.jpg","{""id"": 305033, ""objectId"": 1224546, ""slug"": ""jofra-archer-portrait"", ""url"": ""/db/PICTURES/CMS/305000/305033.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Jofra Archer portrait"", ""longCaption"": ""Jofra Archer, June 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
56596,344580,Shreyas Gopal,1993-09-04,,M,right-hand bat,legbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309090.png","{""id"": 309090, ""objectId"": 1232606, ""slug"": ""shreyas-gopal-portrait"", ""url"": ""/db/PICTURES/CMS/309000/309090.png"", ""width"": 160, ""height"": 200, ""caption"": ""Shreyas Gopal portrait"", ""longCaption"": ""Shreyas Gopal portrait, September 2020"", ""credit"": ""BCCI"", ""photographer"": null, ""peerUrls"": null}"
69114,591650,Ankit Rajpoot,1993-12-04,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/308900/308974.jpg","{""id"": 308974, ""objectId"": 1232424, ""slug"": ""ankit-rajpoot-portrait"", ""url"": ""/db/PICTURES/CMS/308900/308974.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Ankit Rajpoot portrait"", ""longCaption"": ""Ankit Rajpoot portrait, September 2020"", ""credit"": ""BCCI"", ""photographer"": null, ""peerUrls"": null}"
101306,1122918,Kartik Tyagi,2000-11-08,,M,right-hand bat,right-arm fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/299800/299848.1.jpg","{""id"": 299848, ""objectId"": 1214771, ""slug"": ""karthik-tyagi-player-portrait"", ""url"": ""/db/PICTURES/CMS/299800/299848.1.jpg"", ""width"": 160, ""height"": 203, ""caption"": ""Karthik Tyagi player portrait"", ""longCaption"": ""Karthik Tyagi player portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
52161,297433,Jonny Bairstow,1989-09-26,,M,right-hand bat,right-arm medium,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304900/304906.jpg","{""id"": 304906, ""objectId"": 1224399, ""slug"": ""jonny-bairstow-portrait"", ""url"": ""/db/PICTURES/CMS/304900/304906.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Jonny Bairstow portrait"", ""longCaption"": ""Jonny Bairstow, June 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
7704,34019,Laxmi Shukla,1981-05-06,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302500/302571.jpg","{""id"": 302571, ""objectId"": 1220818, ""slug"": ""laxmi-ratan-shukla-portrait"", ""url"": ""/db/PICTURES/CMS/302500/302571.jpg"", ""width"": 160, ""height"": 203, ""caption"": ""Laxmi Ratan Shukla portrait"", ""longCaption"": ""Laxmi Ratan Shukla portrait, April, 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
63509,477021,Vijay Shankar,1991-01-26,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/289600/289614.1.jpg","{""id"": 289614, ""objectId"": 1185497, ""slug"": ""vijay-shankar-player-portrait"", ""url"": ""/db/PICTURES/CMS/289600/289614.1.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Vijay Shankar player portrait"", ""longCaption"": ""Vijay Shankar player portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
95319,1070180,Priyam Garg,2000-11-30,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309082.png","{""id"": 309082, ""objectId"": 1232597, ""slug"": ""priyam-garg-portrait"", ""url"": ""/db/PICTURES/CMS/309000/309082.png"", ""width"": 160, ""height"": 199, ""caption"": ""Priyam Garg portrait"", ""longCaption"": ""Priyam Garg portrait, September 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
104814,1175485,Abdul Samad,2001-10-28,,M,right-hand bat,legbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/295300/295304.jpg","{""id"": 295304, ""objectId"": 1202105, ""slug"": ""abdul-samad-player-portrait"", ""url"": ""/db/PICTURES/CMS/295300/295304.jpg"", ""width"": 160, ""height"": 196, ""caption"": ""Abdul Samad, player portrait"", ""longCaption"": ""Abdul Samad, player portrait"", ""credit"": null, ""photographer"": null, ""peerUrls"": null}"
59339,391485,Jason Holder,1991-11-05,,M,right-hand bat,right-arm medium-fast,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/214700/214757.1.jpg","{""id"": 214757, ""objectId"": 883997, ""slug"": ""jason-holder"", ""url"": ""/db/PICTURES/CMS/214700/214757.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Jason Holder"", ""longCaption"": ""Jason Holder"", ""credit"": ""WICB Media Photo/Randy Brooks"", ""photographer"": null, ""peerUrls"": null}"
10384,37737,Brendon McCullum,1981-09-27,,M,right-hand bat,right-arm medium,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303636.png","{""id"": 303636, ""objectId"": 1222434, ""slug"": ""brendon-mccullum-portrait"", ""url"": ""/db/PICTURES/CMS/303600/303636.png"", ""width"": 160, ""height"": 199, ""caption"": ""Brendon McCullum portrait"", ""longCaption"": ""Brendon McCullum, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
47624,35565,Manoj Tiwary,1985-11-14,,M,right-hand bat,legbreak googly,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302900/302924.jpg","{""id"": 302924, ""objectId"": 1221293, ""slug"": ""manoj-tiwary-portrait"", ""url"": ""/db/PICTURES/CMS/302900/302924.jpg"", ""width"": 160, ""height"": 202, ""caption"": ""Manoj Tiwary portrait"", ""longCaption"": ""Manoj Tiwary portrait, April, 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
